,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
14,496.0,423.0,430.0,308.0,463.0,306.0,479.0,241.0,1363.0,995.0,828.0,428.0,415.0,347.0,369.0,301.0
15,442.0,404.0,464.0,315.0,370.0,227.0,543.0,250.0,1394.0,924.0,917.0,467.0,430.0,326.0,440.0,279.0
16,478.0,376.0,443.0,301.0,374.0,222.0,620.0,256.0,1313.0,829.0,1041.0,489.0,415.0,302.0,462.0,271.0
17,491.0,314.0,502.0,302.0,428.0,273.0,806.0,282.0,1113.0,683.0,1090.0,449.0,428.0,258.0,503.0,270.0
18,445.0,284.0,533.0,272.0,459.0,350.0,1103.0,317.0,984.0,512.0,1070.0,438.0,349.0,229.0,558.0,289.0
19,454.0,293.0,557.0,285.0,604.0,352.0,1332.0,450.0,772.0,385.0,852.0,378.0,422.0,196.0,564.0,296.0
20,428.0,251.0,586.0,290.0,718.0,484.0,1581.0,479.0,633.0,249.0,741.0,338.0,359.0,171.0,616.0,268.0
21,450.0,249.0,575.0,319.0,806.0,524.0,1794.0,597.0,448.0,206.0,533.0,266.0,335.0,196.0,612.0,282.0
22,492.0,241.0,527.0,273.0,934.0,623.0,1786.0,693.0,276.0,188.0,410.0,250.0,364.0,232.0,610.0,293.0
23,411.0,251.0,580.0,304.0,953.0,695.0,1799.0,750.0,239.0,145.0,350.0,216.0,343.0,222.0,642.0,292.0
24,436.0,271.0,515.0,303.0,946.0,809.0,1701.0,815.0,210.0,159.0,310.0,199.0,340.0,267.0,604.0,307.0
25,434.0,263.0,442.0,344.0,948.0,845.0,1420.0,783.0,342.0,209.0,324.0,264.0,375.0,325.0,555.0,319.0
26,443.0,333.0,428.0,331.0,908.0,860.0,1264.0,765.0,376.0,309.0,367.0,362.0,334.0,319.0,505.0,288.0
27,419.0,351.0,407.0,377.0,819.0,815.0,1072.0,647.0,478.0,458.0,405.0,436.0,332.0,360.0,435.0,381.0
28,423.0,345.0,414.0,391.0,744.0,702.0,925.0,672.0,592.0,547.0,439.0,548.0,296.0,369.0,430.0,355.0
29,411.0,374.0,426.0,387.0,628.0,548.0,795.0,551.0,641.0,686.0,579.0,669.0,286.0,402.0,404.0,405.0
30,417.0,383.0,388.0,373.0,546.0,447.0,756.0,468.0,655.0,786.0,664.0,779.0,298.0,392.0,428.0,412.0
31,411.0,402.0,405.0,418.0,526.0,383.0,653.0,403.0,643.0,782.0,837.0,773.0,276.0,417.0,435.0,428.0
32,425.0,359.0,462.0,385.0,461.0,310.0,653.0,395.0,674.0,663.0,1038.0,802.0,298.0,369.0,444.0,454.0
33,394.0,369.0,464.0,360.0,451.0,295.0,643.0,449.0,582.0,585.0,1218.0,771.0,293.0,384.0,465.0,469.0
34,354.0,354.0,538.0,384.0,428.0,299.0,643.0,484.0,532.0,512.0,1372.0,709.0,271.0,342.0,513.0,457.0
35,360.0,358.0,547.0,378.0,432.0,327.0,667.0,643.0,500.0,479.0,1287.0,542.0,296.0,364.0,519.0,493.0
36,305.0,318.0,569.0,422.0,445.0,349.0,711.0,787.0,425.0,452.0,1215.0,521.0,270.0,340.0,567.0,496.0
37,284.0,302.0,586.0,426.0,431.0,414.0,817.0,820.0,403.0,558.0,1027.0,436.0,279.0,381.0,535.0,493.0
38,305.0,296.0,503.0,490.0,429.0,428.0,845.0,867.0,374.0,638.0,873.0,455.0,285.0,372.0,527.0,505.0
39,266.0,308.0,440.0,517.0,449.0,477.0,827.0,967.0,365.0,750.0,684.0,510.0,261.0,439.0,452.0,480.0
40,279.0,347.0,433.0,548.0,364.0,488.0,774.0,962.0,378.0,863.0,561.0,576.0,260.0,432.0,436.0,491.0
41,235.0,335.0,406.0,651.0,349.0,482.0,652.0,844.0,387.0,962.0,491.0,820.0,249.0,481.0,358.0,490.0
42,217.0,411.0,350.0,720.0,328.0,544.0,484.0,738.0,377.0,1027.0,510.0,975.0,248.0,460.0,328.0,475.0
43,216.0,444.0,315.0,819.0,251.0,513.0,379.0,654.0,396.0,970.0,513.0,1172.0,271.0,522.0,307.0,450.0
44,211.0,511.0,280.0,918.0,218.0,484.0,235.0,542.0,408.0,983.0,530.0,1406.0,228.0,493.0,293.0,452.0
45,192.0,522.0,288.0,1011.0,179.0,375.0,185.0,450.0,432.0,992.0,553.0,1576.0,243.0,471.0,275.0,448.0
46,195.0,559.0,252.0,1076.0,123.0,332.0,161.0,343.0,438.0,1005.0,576.0,1750.0,253.0,441.0,281.0,407.0
47,179.0,518.0,306.0,1098.0,105.0,324.0,151.0,331.0,429.0,890.0,621.0,1852.0,242.0,430.0,265.0,451.0
48,176.0,477.0,324.0,1069.0,133.0,324.0,157.0,296.0,418.0,882.0,626.0,1924.0,248.0,426.0,276.0,436.0
49,217.0,487.0,329.0,1017.0,156.0,353.0,179.0,346.0,388.0,832.0,645.0,1902.0,258.0,388.0,271.0,424.0
