,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
21,396.0,624.0,777.0,402.0,497.0,816.0,536.0,335.0,505.0,881.0,339.0,441.0,317.0,544.0,337.0,445.0
22,455.0,563.0,791.0,392.0,444.0,821.0,537.0,348.0,500.0,921.0,310.0,468.0,300.0,513.0,328.0,501.0
23,441.0,582.0,786.0,359.0,450.0,887.0,520.0,300.0,549.0,892.0,355.0,444.0,338.0,557.0,307.0,425.0
24,409.0,653.0,834.0,319.0,480.0,893.0,593.0,326.0,499.0,846.0,381.0,448.0,286.0,509.0,315.0,401.0
25,409.0,657.0,830.0,320.0,526.0,800.0,621.0,296.0,560.0,844.0,369.0,430.0,322.0,535.0,255.0,418.0
26,427.0,669.0,702.0,328.0,522.0,853.0,671.0,338.0,524.0,841.0,384.0,433.0,321.0,513.0,273.0,393.0
27,454.0,703.0,706.0,306.0,607.0,824.0,683.0,245.0,508.0,787.0,396.0,448.0,357.0,522.0,280.0,366.0
28,454.0,783.0,661.0,281.0,609.0,783.0,740.0,268.0,498.0,670.0,419.0,481.0,358.0,539.0,311.0,337.0
29,460.0,848.0,647.0,330.0,637.0,763.0,752.0,272.0,495.0,644.0,405.0,465.0,374.0,499.0,273.0,328.0
30,446.0,855.0,577.0,329.0,738.0,722.0,801.0,298.0,502.0,614.0,422.0,481.0,326.0,480.0,297.0,304.0
31,460.0,911.0,550.0,333.0,677.0,731.0,856.0,290.0,439.0,565.0,429.0,467.0,386.0,515.0,273.0,310.0
32,435.0,982.0,509.0,354.0,764.0,633.0,909.0,323.0,426.0,491.0,480.0,459.0,418.0,426.0,281.0,302.0
33,498.0,980.0,478.0,376.0,692.0,646.0,951.0,332.0,408.0,491.0,463.0,450.0,407.0,438.0,278.0,304.0
34,438.0,1038.0,458.0,340.0,754.0,623.0,986.0,333.0,390.0,489.0,462.0,440.0,411.0,410.0,290.0,330.0
35,420.0,998.0,435.0,322.0,801.0,659.0,1032.0,333.0,404.0,442.0,479.0,403.0,419.0,435.0,308.0,302.0
36,453.0,1017.0,413.0,389.0,753.0,644.0,1096.0,345.0,369.0,430.0,451.0,388.0,412.0,407.0,313.0,312.0
37,423.0,1032.0,425.0,365.0,697.0,654.0,1254.0,337.0,366.0,425.0,419.0,364.0,434.0,411.0,308.0,278.0
38,373.0,1076.0,430.0,375.0,696.0,652.0,1282.0,366.0,339.0,422.0,396.0,335.0,485.0,349.0,280.0,336.0
39,429.0,997.0,455.0,341.0,656.0,650.0,1402.0,358.0,361.0,401.0,366.0,318.0,458.0,339.0,321.0,340.0
40,427.0,977.0,473.0,347.0,678.0,637.0,1495.0,389.0,356.0,336.0,334.0,297.0,462.0,329.0,324.0,331.0
41,412.0,900.0,467.0,370.0,684.0,544.0,1589.0,424.0,332.0,341.0,322.0,289.0,484.0,319.0,362.0,353.0
42,385.0,850.0,537.0,332.0,702.0,575.0,1661.0,444.0,304.0,322.0,294.0,289.0,448.0,338.0,366.0,345.0
43,449.0,768.0,607.0,327.0,704.0,527.0,1613.0,442.0,325.0,277.0,320.0,309.0,494.0,311.0,372.0,347.0
44,483.0,651.0,661.0,310.0,691.0,501.0,1682.0,508.0,317.0,302.0,278.0,313.0,498.0,295.0,374.0,328.0
45,465.0,614.0,676.0,299.0,712.0,493.0,1703.0,501.0,325.0,286.0,273.0,312.0,497.0,311.0,367.0,358.0
46,487.0,519.0,714.0,333.0,785.0,494.0,1634.0,478.0,330.0,274.0,247.0,324.0,525.0,296.0,363.0,389.0
47,464.0,421.0,722.0,309.0,830.0,517.0,1642.0,495.0,308.0,291.0,268.0,311.0,501.0,322.0,420.0,371.0
48,504.0,403.0,760.0,312.0,853.0,474.0,1596.0,459.0,323.0,285.0,268.0,378.0,491.0,312.0,387.0,387.0
49,455.0,351.0,780.0,362.0,849.0,491.0,1536.0,524.0,317.0,256.0,328.0,424.0,491.0,335.0,379.0,314.0
